1
1	11	21	31	41	51	61	71	81
3822	12	21	32	42	51	61	72	82
3823	13	25	31	42	51	62	71	81
3824	12	22	34	44	52	62	71	82
3825	11	21	31	41	52	62	73	81
3826	12	22	34	42	51	62	73	81
3827	13	21	32	41	51	62	73	81
3828	11	22	34	43	52	62	72	82
3829	12	22	33	41	52	61	71	82
3830	11	21	31	42	53	62	73	82
3831	11	21	33	43	52	61	71	81
3832	11	21	33	42	51	61	73	81
3833	11	22	32	42	53	61	72	82
3834	13	25	32	43	51	61	71	81
3835	11	22	31	43	52	61	73	82
3836	11	23	31	42	51	62	73	82
3837	13	22	33	44	53	61	72	81
3838	11	23	33	42	53	62	73	82
3839	11	22	34	42	52	61	71	82
3840	11	23	34	43	53	61	73	82
3841	12	25	32	42	52	61	71	81
3842	11	21	32	43	52	62	73	81
3843	11	25	32	41	52	62	71	81
3844	11	23	34	41	52	61	73	81
3845	11	21	31	43	51	62	71	82
3846	13	21	32	44	51	61	72	82
3847	12	24	32	42	51	61	72	81
3848	12	21	34	44	52	62	72	82
3849	12	21	34	41	51	62	72	81
3850	12	23	33	42	51	61	72	81
3851	13	21	33	41	52	62	71	81
3852	12	21	32	41	53	62	71	81
3853	11	21	33	43	52	61	71	82
3854	12	23	32	42	52	61	73	82
3855	12	25	31	42	51	61	72	81
3856	11	23	32	41	51	62	71	82
3857	11	24	31	42	53	61	71	81
3858	13	22	33	43	53	61	71	81
3859	11	21	33	42	53	61	71	81
3860	12	21	31	43	52	62	71	82
3861	11	24	32	41	51	62	71	81
3862	11	23	32	41	53	62	71	82
3863	12	21	34	44	51	62	73	82
3864	12	22	32	43	53	62	72	82
3865	11	24	31	41	51	61	71	81
3866	12	22	31	43	52	62	72	81
3867	11	23	33	41	53	62	71	82
3868	11	22	31	43	51	62	72	81
3869	12	23	34	44	53	62	72	81
3870	12	23	32	42	53	61	71	81
3871	12	25	31	41	51	61	73	81
3872	12	21	32	42	52	62	72	82
3873	11	24	31	44	53	61	71	81
3874	12	22	31	42	51	61	72	82
3875	11	21	33	41	53	62	71	81
3876	12	21	33	44	52	62	72	81
3877	11	23	34	41	53	62	71	81
3878	11	23	34	42	52	61	72	81
3879	11	22	32	41	53	61	72	82
3880	11	21	34	41	52	61	73	81
3881	12	22	34	44	53	61	73	82
3882	11	24	31	41	52	61	72	82
3883	12	21	33	41	53	62	72	81
3884	11	21	32	42	52	61	73	81
3885	13	22	32	43	53	62	72	81
3886	11	22	34	41	53	61	73	81
3887	12	21	33	44	51	62	71	82
3888	13	22	32	41	53	62	71	81
3889	11	23	33	44	52	62	73	82
3890	13	22	31	41	52	62	71	82
3891	11	24	33	41	51	61	72	81
3892	13	22	33	42	51	61	73	82
3893	12	22	31	44	53	62	73	81
3894	11	21	32	43	51	61	72	82
3895	12	22	34	42	52	62	71	81
3896	11	21	34	42	51	62	71	82
3897	13	25	32	42	51	62	72	81
3898	11	21	32	42	52	62	73	81
3899	12	22	31	42	52	62	72	82
3900	11	21	33	42	51	62	71	82
3901	11	23	32	44	52	61	73	81
3902	13	22	33	42	52	62	71	81
3903	13	22	34	41	53	62	71	81
3904	11	23	33	42	53	62	73	81
3
1	11	24	33	43	51	61	71	83
2	12	21	34	42	52	61	71	83
3	13	24	34	43	52	61	72	83
4	12	21	31	44	52	62	71	83
5	11	24	31	43	52	61	73	83
6	11	21	31	43	52	61	73	83
7	11	22	33	42	53	62	72	83
8	12	24	32	43	53	61	71	83
9	12	23	34	41	51	61	73	83
10	13	25	31	43	53	62	71	83
11	11	23	31	44	51	62	73	83
12	13	24	32	41	53	61	71	83
13	11	25	31	41	52	62	71	83
14	11	24	31	41	53	61	73	83
15	13	25	33	41	53	61	73	83
16	11	22	31	43	51	62	73	83
17	12	25	34	42	52	61	71	83
18	11	25	31	42	51	61	73	83
19	11	25	34	42	51	61	73	83
20	12	21	34	41	51	61	73	83
21	12	21	32	42	52	61	73	83
22	11	22	34	41	51	61	73	83
23	12	21	34	43	53	62	71	83
24	11	23	32	44	51	62	71	83
25	13	25	33	41	51	61	72	83
26	11	25	31	43	52	62	71	83
27	13	25	31	42	53	62	71	83
28	12	22	34	41	52	62	71	83
29	11	22	32	42	53	61	72	83
30	12	24	31	42	51	62	71	83
31	11	23	32	42	52	61	72	83
32	13	25	31	43	52	61	73	83
33	12	21	31	41	51	61	72	83
34	13	24	33	42	53	62	73	83
35	13	23	34	41	52	62	71	83
36	12	24	34	42	51	61	71	83
37	11	25	32	44	53	62	73	83
38	11	21	31	44	53	61	72	83
39	13	25	34	42	52	62	73	83
40	12	23	34	43	53	61	71	83
41	11	25	34	42	52	61	73	83
42	12	21	34	43	53	61	72	83
43	13	22	33	43	52	62	71	83
44	13	22	32	43	53	62	73	83
45	11	24	32	41	52	62	71	83
46	13	22	31	42	51	62	73	83
47	12	22	34	42	52	62	71	83
48	13	24	34	42	53	62	72	83
49	13	22	34	44	53	61	73	83
50	12	21	32	44	52	61	73	83
51	12	25	31	42	53	62	71	83
52	12	24	32	44	53	61	73	83
53	11	21	32	44	53	62	73	83
54	12	24	31	43	53	61	72	83
55	11	24	34	42	51	61	72	83
56	13	24	34	43	51	62	73	83
57	12	23	31	42	53	62	73	83
58	12	23	33	43	53	62	73	83
59	11	24	34	41	52	61	71	83
60	11	21	31	42	51	62	73	83
61	11	24	34	42	51	62	71	83
62	12	24	33	43	53	61	72	83
63	13	25	34	43	52	62	73	83
64	12	22	33	41	51	61	72	83
65	13	22	31	43	52	61	73	83
66	13	25	31	43	53	61	71	83
67	13	25	32	42	51	61	73	83
68	12	23	33	44	51	61	71	83
69	11	24	32	42	52	61	72	83
70	13	25	32	43	53	61	71	83
71	12	21	33	44	53	61	73	83
72	12	21	32	43	52	62	73	83
73	13	22	32	44	51	61	72	83
74	12	23	33	42	53	61	73	83
75	12	24	33	44	52	62	71	83
76	13	24	31	44	52	62	72	83
77	13	21	31	42	51	61	71	83
78	13	24	34	44	52	62	73	83
79	11	24	31	44	52	62	71	83
80	13	25	32	42	52	62	72	83
81	11	23	34	42	52	62	72	83
82	12	25	34	41	51	61	72	83
83	12	22	33	44	52	62	72	83
84	12	25	34	44	52	61	72	83
85	11	23	33	42	52	62	73	83
86	11	24	34	44	53	61	72	83
87	12	25	31	44	53	61	71	83
88	11	25	32	41	53	61	73	83
89	11	22	31	43	52	61	73	83
90	11	23	34	42	52	61	71	83
91	11	25	34	43	53	62	72	83
92	12	21	32	42	52	61	71	83
93	13	21	31	41	51	62	73	83
94	12	24	32	42	53	62	72	83
95	12	22	33	41	51	62	71	83
96	11	25	33	43	51	62	73	83
97	13	22	32	42	52	62	73	83
98	12	25	33	42	52	62	72	83
99	12	25	34	42	52	61	72	83
100	12	23	34	42	52	62	72	83
101	13	22	32	42	51	61	72	83
102	12	23	34	42	53	61	73	83
103	11	25	33	44	51	61	71	83
104	13	25	33	41	51	61	71	83
105	13	24	31	44	52	62	73	83
106	11	25	33	42	53	62	73	83
107	12	22	32	41	53	61	72	83
108	12	25	31	41	53	61	72	83
109	13	23	31	42	51	62	72	83
110	11	24	34	44	53	61	71	83
111	13	25	33	42	51	62	72	83
112	12	23	34	43	53	62	73	83
113	13	23	34	41	52	62	73	83
114	12	22	31	43	51	61	71	83
115	13	24	32	44	51	62	72	83
116	11	21	31	41	53	62	73	83
117	13	24	31	44	53	61	72	83
118	12	23	33	43	53	62	72	83
119	13	21	33	42	52	61	73	83
120	12	22	34	43	51	61	73	83
121	13	21	32	41	52	61	72	83
122	12	24	33	41	53	61	71	83
123	11	24	34	42	53	62	72	83
124	13	25	31	43	51	62	73	83
125	13	21	32	41	53	62	73	83
126	13	22	32	43	51	62	72	83
127	12	21	33	43	53	61	73	83
128	13	25	33	43	53	61	72	83
129	11	21	33	42	51	62	72	83
130	12	22	32	41	52	61	72	83
131	11	22	32	42	51	62	73	83
132	13	23	31	42	51	61	71	83
133	13	22	32	43	52	61	71	83
134	11	22	31	44	52	62	71	83
135	12	21	31	41	51	62	73	83
136	13	22	32	43	53	61	72	83
137	12	21	32	43	51	61	71	83
138	11	25	34	42	51	62	71	83
139	13	21	33	44	52	62	71	83
140	11	21	33	44	52	62	72	83
141	12	24	34	44	53	62	72	83
142	11	24	33	41	51	62	72	83
143	12	22	34	41	52	61	73	83
144	13	23	33	42	52	61	71	83
145	12	21	31	44	51	61	71	83
146	13	22	34	44	53	62	73	83
147	11	21	34	41	51	61	71	83
148	13	22	34	43	52	62	71	83
149	11	21	34	44	51	62	73	83
150	12	23	32	43	51	61	72	83
151	12	24	33	43	52	62	71	83
152	12	25	32	44	53	61	72	83
153	13	24	34	42	51	62	72	83
154	12	22	33	41	51	62	72	83
155	11	25	32	44	51	61	71	83
156	11	21	31	41	51	62	72	83
157	12	22	33	42	53	62	71	83
158	13	21	34	44	52	62	72	83
159	12	21	34	44	53	61	73	83
160	11	23	32	43	53	62	73	83
161	11	23	31	42	52	61	73	83
162	12	22	33	44	51	61	71	83
163	12	22	32	43	51	62	72	83
164	11	24	32	42	53	61	71	83
165	11	25	32	44	51	61	73	83
166	12	22	32	42	52	61	72	83
167	13	25	31	41	53	61	72	83
168	12	21	34	41	53	62	71	83
169	13	24	33	44	53	61	71	83
170	13	22	33	42	52	62	72	83
171	13	23	33	43	51	62	72	83
172	12	24	31	42	53	62	72	83
173	12	21	34	42	51	61	73	83
174	11	22	31	42	51	62	71	83
175	12	24	34	44	51	62	72	83
176	13	23	33	43	52	61	73	83
177	11	23	32	43	53	62	72	83
178	12	24	33	41	53	61	73	83
179	13	24	32	41	52	61	73	83
180	11	24	31	41	51	62	72	83
181	12	22	31	44	52	62	71	83
182	11	25	31	44	52	61	71	83
183	13	23	31	42	52	61	72	83
184	12	24	31	43	52	62	71	83
185	11	25	34	41	51	62	71	83
186	12	25	33	43	53	62	73	83
187	12	24	34	44	52	61	73	83
188	13	22	34	41	51	61	72	83
189	12	25	34	44	53	62	73	83
190	11	21	32	42	51	61	72	83
191	12	21	33	42	51	62	71	83
192	11	25	33	43	52	62	72	83
193	13	25	32	44	53	62	71	83
194	12	25	31	43	51	62	71	83
195	11	22	33	41	52	61	71	83
196	13	25	31	43	51	61	73	83
197	11	24	34	44	52	62	73	83
198	13	23	33	42	52	61	73	83
199	12	24	33	44	53	62	72	83
200	11	21	31	42	53	62	73	83
201	11	22	34	44	53	61	72	83
202	13	24	33	42	51	61	72	83
203	11	21	34	44	51	61	72	83
204	13	22	31	44	53	61	72	83
205	12	24	32	44	53	62	71	83
206	13	24	32	42	53	61	72	83
207	12	25	31	43	52	62	71	83
208	13	22	31	42	52	62	73	83
209	12	24	33	42	52	61	73	83
210	11	25	33	41	52	61	72	83
211	13	23	32	44	52	62	71	83
212	13	21	32	43	52	62	73	83
213	13	24	32	44	52	61	71	83
214	13	23	33	43	52	61	72	83
215	11	23	33	43	53	61	72	83
216	11	22	31	44	52	61	73	83
217	13	21	33	42	53	62	72	83
218	11	25	34	44	52	61	71	83
219	12	25	33	42	52	61	73	83
220	12	21	31	43	53	62	71	83
221	13	24	32	42	51	62	73	83
222	11	25	31	43	52	61	72	83
223	11	25	31	43	52	62	72	83
224	13	22	33	42	51	62	72	83
225	13	23	34	44	53	61	73	83
226	12	21	34	41	52	61	71	83
227	13	24	34	43	51	61	72	83
228	11	24	32	43	52	61	71	83
229	11	21	33	44	51	61	73	83
230	13	24	34	43	53	61	73	83
231	12	23	34	41	51	62	72	83
232	13	22	34	42	52	62	73	83
233	11	21	31	43	51	62	72	83
234	12	24	33	44	51	61	72	83
235	11	22	32	44	51	62	72	83
236	11	24	33	44	53	61	71	83
237	11	21	34	44	53	62	71	83
238	13	25	33	41	51	61	73	83
239	11	25	32	43	53	61	71	83
240	12	22	31	44	51	61	71	83
241	11	23	31	41	53	62	71	83
242	12	24	33	43	52	61	72	83
243	13	24	31	42	52	62	72	83
244	13	25	32	42	52	61	72	83
245	12	21	31	43	53	61	71	83
246	12	23	34	44	51	61	72	83
247	12	21	34	44	52	61	71	83
248	12	23	31	42	51	62	73	83
249	11	22	32	43	52	62	73	83
250	11	23	34	41	53	61	72	83
251	11	21	34	44	52	62	73	83
252	11	25	34	43	51	61	73	83
253	12	25	31	41	52	62	73	83
254	11	21	33	43	53	61	71	83
255	12	21	31	43	53	61	72	83
256	13	22	31	42	51	61	71	83
257	11	22	31	41	52	62	73	83
258	12	23	32	44	53	62	73	83
259	11	23	32	44	51	61	71	83
260	11	21	33	43	53	62	73	83
261	13	25	34	43	53	61	71	83
262	13	21	34	42	52	62	72	83
263	13	24	33	41	52	61	73	83
264	12	21	32	43	53	61	72	83
265	11	25	31	42	53	62	72	83
266	11	23	31	44	52	61	71	83
267	13	23	32	43	51	61	73	83
268	13	23	33	44	53	61	71	83
269	13	22	31	41	51	61	71	83
270	13	23	32	44	52	61	71	83
271	11	25	34	41	52	61	72	83
272	11	24	34	42	53	61	71	83
273	12	22	31	44	53	61	73	83
274	12	23	32	41	52	62	73	83
275	12	22	31	42	53	61	73	83
276	11	23	31	43	51	61	73	83
277	13	21	34	41	53	61	73	83
278	11	22	34	41	53	61	73	83
279	11	24	33	42	52	62	72	83
280	12	22	34	41	52	62	72	83
281	13	23	32	43	51	62	71	83
282	13	22	33	41	51	62	71	83
283	13	22	33	44	52	62	71	83
284	13	25	32	44	52	61	72	83
285	12	24	34	41	53	62	71	83
286	12	21	31	41	52	61	73	83
287	11	23	33	42	53	61	72	83
288	12	24	32	42	51	62	73	83
289	13	25	34	44	53	61	72	83
290	12	25	31	41	51	62	73	83
291	13	25	32	42	52	62	73	83
292	13	21	34	41	51	62	73	83
293	12	25	31	42	51	62	72	83
294	11	21	33	43	53	61	73	83
295	11	25	31	41	51	61	71	83
296	12	24	32	43	52	62	71	83
297	11	22	32	41	52	61	72	83
298	13	25	31	42	53	61	72	83
299	11	23	33	43	51	62	71	83
300	13	21	31	41	51	61	71	83
301	11	21	34	42	51	61	71	83
302	13	21	34	41	53	62	72	83
303	12	23	33	41	51	61	71	83
304	12	21	33	44	51	62	73	83
305	13	25	31	42	53	61	71	83
306	13	21	31	43	51	61	71	83
307	11	21	31	41	52	61	72	83
308	13	23	33	42	53	62	73	83
309	13	25	32	41	52	61	72	83
310	12	23	33	42	52	62	72	83
311	11	25	32	43	51	61	72	83
312	12	25	33	44	53	61	71	83
313	12	21	33	41	52	61	71	83
314	13	23	34	41	53	61	73	83
315	12	23	34	44	53	61	72	83
316	12	24	31	41	53	62	73	83
317	13	24	33	44	52	61	73	83
318	13	21	32	42	53	62	71	83
319	12	21	34	42	52	61	72	83
320	11	24	32	41	52	62	72	83
321	12	23	32	43	52	61	72	83
322	11	23	34	43	51	62	71	83
323	12	24	32	44	51	61	71	83
324	13	22	31	42	53	61	72	83
325	13	22	32	42	52	61	71	83
326	11	23	32	42	51	62	72	83
327	13	24	31	43	53	62	73	83
328	11	25	31	41	52	61	73	83
329	11	25	32	43	53	62	71	83
330	12	21	32	42	53	62	71	83
331	11	22	33	44	51	61	73	83
332	13	25	34	42	51	62	71	83
333	12	24	33	41	53	62	71	83
334	12	21	32	41	52	62	72	83
335	13	21	31	43	52	61	72	83
336	13	24	34	41	53	62	73	83
337	13	22	34	44	51	61	72	83
338	13	23	34	42	53	61	71	83
339	13	21	34	42	53	61	73	83
340	11	21	33	41	51	61	73	83
341	11	25	32	44	53	61	71	83
342	12	25	33	42	51	62	73	83
343	13	22	31	43	52	62	71	83
344	13	23	32	41	51	62	71	83
345	13	22	31	44	51	61	71	83
346	13	23	33	41	52	61	72	83
347	11	24	31	43	51	61	73	83
348	11	21	32	43	53	62	72	83
349	12	23	32	43	51	62	72	83
350	13	22	34	41	51	62	73	83
351	13	24	33	41	51	62	73	83
352	12	24	34	43	52	62	71	83
353	13	25	33	44	51	61	72	83
354	12	24	32	41	53	61	73	83
355	13	21	32	43	51	61	73	83
356	12	21	32	44	53	61	73	83
357	13	23	33	43	51	61	71	83
358	11	23	31	44	51	62	71	83
359	12	23	34	41	51	62	71	83
360	11	25	33	42	52	62	72	83
361	13	22	34	41	53	61	73	83
362	13	22	34	41	51	62	71	83
363	11	21	33	44	52	62	73	83
364	11	23	31	43	53	61	72	83
365	12	22	31	44	51	62	72	83
366	13	22	33	41	51	61	71	83
367	12	25	31	42	53	61	73	83
368	13	24	33	42	53	61	73	83
369	13	21	32	42	53	62	73	83
370	12	22	32	42	52	62	73	83
371	12	22	31	42	51	62	72	83
372	12	23	33	44	52	62	73	83
373	13	24	32	41	52	62	71	83
374	13	22	32	44	51	62	72	83
375	11	21	33	43	51	61	73	83
376	11	21	33	41	52	62	71	83
377	11	21	33	44	53	62	72	83
378	13	23	33	42	52	62	72	83
379	11	23	32	44	53	61	72	83
380	13	24	32	43	51	61	73	83
381	13	21	32	42	52	62	72	83
382	12	23	32	41	53	61	73	83
383	11	24	34	44	51	61	72	83
384	12	25	32	43	51	62	72	83
385	11	21	32	43	53	62	73	83
386	13	25	34	44	52	61	71	83
387	11	24	33	44	51	62	73	83
388	12	23	31	42	51	62	71	83
389	12	21	33	42	51	62	73	83
390	12	22	34	41	51	61	72	83
391	13	21	34	41	52	62	71	83
392	12	25	33	42	52	61	71	83
393	13	25	31	43	53	62	72	83
394	12	24	31	44	51	62	71	83
395	12	23	31	44	52	62	72	83
396	12	24	34	44	51	62	73	83
397	12	23	32	42	52	61	73	83
398	13	22	31	41	51	62	73	83
399	11	21	34	44	53	62	72	83
400	13	22	34	44	51	62	71	83
401	11	22	33	43	52	61	73	83
402	12	23	31	42	52	62	72	83
403	11	23	31	42	52	62	72	83
404	11	24	32	42	53	62	73	83
405	11	21	32	44	51	61	73	83
406	11	23	33	44	52	62	72	83
407	11	23	31	41	51	62	72	83
408	11	21	33	44	52	61	72	83
409	11	25	33	42	52	62	71	83
410	11	21	31	44	52	61	72	83
411	12	22	32	41	53	62	73	83
412	13	21	32	43	52	62	72	83
413	12	24	34	43	51	62	72	83
414	13	25	32	41	51	62	73	83
415	11	23	31	44	52	62	72	83
416	12	25	31	43	52	61	72	83
417	11	24	32	43	53	61	72	83
418	13	21	34	43	53	62	71	83
419	13	22	34	41	51	61	71	83
420	11	25	33	44	53	61	72	83
421	11	22	32	42	51	61	73	83
422	12	24	31	42	52	62	73	83
423	12	23	34	44	53	62	72	83
424	13	25	34	42	51	61	73	83
425	11	22	34	44	53	61	71	83
426	12	24	32	41	52	61	71	83
427	12	24	32	42	52	62	71	83
428	11	24	32	43	51	61	73	83
429	13	23	33	43	53	62	73	83
430	13	24	31	44	52	61	71	83
431	12	23	33	42	52	61	72	83
432	12	22	34	41	52	61	71	83
433	11	25	33	44	52	61	71	83
434	12	21	32	43	51	62	73	83
435	11	25	33	41	51	61	71	83
436	13	21	33	42	51	61	73	83
437	13	25	33	44	51	62	72	83
438	11	24	34	43	52	61	72	83
439	13	21	32	42	53	61	71	83
440	11	22	33	41	51	62	73	83
441	11	25	32	42	51	62	71	83
442	13	24	31	41	53	62	73	83
443	13	23	34	43	53	62	72	83
444	12	22	31	41	53	62	73	83
445	13	23	31	42	53	62	72	83
446	13	21	34	41	52	61	73	83
447	13	24	31	42	53	61	73	83
448	11	25	31	42	51	62	71	83
449	13	24	32	44	51	62	73	83
450	12	21	31	41	52	62	71	83
451	13	25	31	42	51	62	72	83
452	12	24	32	41	53	62	71	83
453	12	21	33	44	53	62	71	83
454	13	23	32	42	53	62	73	83
455	12	23	32	41	52	61	71	83
456	13	21	33	41	52	61	71	83
457	12	23	34	41	52	61	73	83
458	11	25	32	43	51	61	73	83
459	12	24	31	41	52	61	73	83
460	12	21	31	42	53	61	71	83
461	11	23	34	43	53	62	71	83
462	11	23	32	42	51	62	73	83
463	11	25	31	44	51	62	71	83
464	11	22	32	43	51	62	71	83
465	13	24	34	42	52	61	71	83
466	11	21	34	41	53	61	73	83
467	13	23	33	43	52	62	73	83
468	11	25	32	41	51	61	73	83
469	11	24	31	42	52	62	73	83
470	13	24	31	41	52	62	71	83
471	13	22	32	43	51	61	72	83
472	12	24	34	42	52	62	73	83
473	12	25	34	43	53	62	72	83
474	11	21	31	41	52	61	73	83
475	13	21	31	42	52	62	71	83
476	13	24	33	44	51	61	71	83
477	12	21	33	44	53	62	73	83
478	11	22	32	43	51	61	72	83
479	12	25	31	42	51	61	71	83
480	12	21	31	41	51	62	72	83
481	12	22	34	41	52	62	73	83
482	12	22	32	43	53	62	72	83
483	12	23	31	42	51	62	72	83
484	12	23	34	41	53	62	73	83
485	12	22	32	43	52	62	71	83
486	11	22	33	44	52	62	73	83
487	12	24	34	41	51	62	73	83
488	13	21	31	44	52	61	71	83
489	13	21	31	44	53	62	72	83
490	13	24	33	44	53	62	71	83
491	11	22	34	44	53	62	72	83
492	13	25	33	41	52	61	72	83
493	12	21	34	42	52	62	73	83
494	12	25	31	41	52	62	71	83
495	12	25	33	43	53	62	72	83
496	11	23	32	41	51	61	71	83
497	11	25	34	44	51	62	73	83
498	11	23	33	42	53	62	72	83
499	11	22	32	41	53	62	72	83
500	13	24	32	44	53	61	72	83
501	12	23	33	44	51	62	73	83
502	12	22	32	43	52	61	71	83
503	12	23	33	44	51	62	71	83
504	11	24	33	42	51	61	71	83
505	11	25	34	44	53	62	73	83
506	13	25	34	42	51	62	72	83
507	12	24	31	43	51	62	73	83
508	13	23	31	43	53	61	73	83
509	12	21	32	44	51	61	72	83
510	13	24	34	43	53	61	71	83
511	12	25	31	43	51	62	73	83
512	13	21	32	44	51	61	72	83
513	11	21	31	43	51	62	73	83
514	11	22	32	42	51	61	71	83
515	13	22	33	43	53	61	71	83
516	12	25	31	44	52	62	72	83
517	12	22	33	43	53	61	73	83
518	13	21	32	44	53	61	73	83
519	12	22	33	44	52	62	73	83
520	12	22	33	42	51	61	71	83
521	11	24	32	43	52	62	72	83
522	12	24	31	42	53	61	73	83
523	11	24	31	41	52	61	73	83
524	11	22	34	44	53	61	73	83
525	12	25	33	44	51	61	71	83
526	12	25	33	42	53	61	71	83
527	12	22	32	43	51	62	71	83
528	12	22	31	44	51	62	73	83
529	12	21	34	43	53	61	73	83
530	13	23	33	42	53	62	72	83
531	13	23	32	43	52	61	72	83
532	13	21	33	42	52	61	72	83
533	13	22	34	44	53	62	71	83
534	12	24	33	41	52	62	73	83
535	12	24	33	43	53	62	71	83
536	11	25	33	41	53	61	73	83
537	12	24	34	44	51	62	71	83
538	13	23	32	43	53	61	71	83
539	12	25	31	42	52	62	71	83
540	13	22	32	43	52	62	73	83
541	12	25	34	42	52	62	71	83
542	12	23	32	41	53	62	72	83
543	12	23	31	44	51	62	72	83
544	12	21	34	41	52	62	73	83
545	13	25	34	43	53	61	73	83
546	12	21	34	42	52	62	72	83
547	11	22	33	44	52	61	71	83
548	11	25	32	44	51	62	73	83
549	11	21	34	44	52	61	73	83
550	11	23	34	44	52	62	73	83
551	11	22	32	43	53	62	73	83
552	11	24	32	41	51	61	71	83
553	12	23	33	43	53	61	72	83
554	12	25	32	42	53	61	72	83
555	13	23	31	41	53	62	71	83
556	11	23	33	43	51	61	71	83
557	11	23	32	44	51	62	73	83
558	11	22	34	44	51	62	73	83
559	13	23	33	41	51	62	71	83
560	13	24	34	42	53	62	73	83
561	11	21	33	43	53	62	71	83
562	12	24	32	41	52	61	72	83
563	11	23	31	42	52	61	71	83
564	13	21	31	44	53	61	71	83
565	13	21	34	41	53	62	73	83
566	11	22	31	44	51	62	72	83
567	11	23	31	42	52	62	71	83
568	11	21	32	41	52	61	73	83
569	11	23	33	44	52	62	73	83
570	12	22	34	43	51	62	73	83
571	13	23	33	43	51	61	72	83
572	11	25	33	44	53	61	73	83
573	11	22	32	44	52	61	73	83
574	13	24	34	44	53	61	73	83
575	12	25	31	43	51	61	72	83
576	11	22	32	42	52	61	72	83
577	13	24	33	44	52	62	73	83
578	13	24	31	43	52	62	71	83
579	11	22	31	43	51	62	72	83
580	12	22	32	44	51	62	73	83
581	13	22	31	42	51	62	72	83
582	11	21	31	44	52	62	72	83
583	12	23	33	42	51	62	72	83
584	12	24	34	42	52	61	73	83
585	12	21	31	44	53	62	71	83
586	13	22	31	43	51	61	71	83
587	11	22	32	41	52	61	71	83
588	12	24	34	43	51	61	72	83
589	13	22	33	44	51	62	73	83
590	11	22	31	43	53	61	73	83
591	12	22	31	42	51	61	72	83
592	11	23	32	43	53	61	71	83
593	13	22	32	44	53	61	71	83
594	11	22	34	43	53	61	72	83
595	13	22	34	43	51	61	73	83
596	11	25	34	44	53	62	71	83
597	11	22	34	42	53	61	72	83
598	12	25	31	42	53	61	71	83
599	11	25	33	41	53	61	71	83
600	12	21	34	43	52	61	73	83
601	13	22	33	44	53	62	71	83
602	11	22	33	43	53	62	72	83
603	12	23	34	42	51	62	73	83
604	13	22	31	42	52	61	73	83
605	12	24	31	44	53	62	72	83
606	11	21	34	42	53	62	73	83
607	12	21	32	43	52	62	71	83
608	11	24	33	43	52	62	73	83
609	12	22	33	42	53	61	73	83
610	13	25	34	42	53	61	73	83
611	13	25	33	42	52	62	71	83
612	11	24	31	44	51	62	73	83
613	12	25	34	41	53	62	73	83
614	11	22	34	43	51	61	73	83
615	11	22	31	42	51	61	73	83
616	11	24	34	42	52	61	71	83
617	13	21	32	42	51	62	71	83
618	11	21	34	41	53	62	73	83
619	12	23	34	42	53	62	71	83
620	13	21	34	43	52	62	73	83
621	11	21	31	41	51	62	73	83
622	11	23	31	42	52	62	73	83
623	13	22	33	43	53	62	72	83
624	13	21	33	44	52	62	72	83
625	11	22	33	42	52	62	71	83
626	12	24	32	42	52	62	73	83
627	11	21	33	42	53	62	71	83
628	13	21	31	41	53	61	72	83
629	11	21	34	41	52	61	71	83
630	12	23	31	41	52	61	71	83
631	13	21	33	41	53	61	73	83
632	11	25	32	43	52	62	72	83
633	13	24	32	41	53	61	72	83
634	13	23	31	44	51	62	73	83
635	12	22	33	43	53	62	72	83
636	11	24	34	41	51	62	71	83
637	12	24	31	43	51	61	72	83
638	11	21	31	42	53	61	73	83
639	13	24	34	43	53	62	73	83
640	13	24	33	42	51	62	72	83
641	13	21	32	42	52	62	71	83
642	12	23	32	41	52	61	72	83
643	12	21	32	43	52	62	72	83
644	12	21	31	41	53	61	73	83
645	12	23	33	41	51	62	71	83
646	13	23	34	42	52	62	73	83
647	13	24	33	41	52	61	71	83
648	11	23	32	43	52	62	71	83
649	12	21	34	44	51	61	73	83
650	12	22	32	44	53	62	73	83
651	12	24	33	43	52	61	71	83
652	11	25	34	41	53	62	71	83
653	13	24	33	43	51	61	72	83
654	13	24	32	41	51	61	73	83
655	11	25	34	41	53	61	71	83
656	11	23	33	44	52	61	72	83
657	11	21	31	44	52	62	71	83
658	13	21	33	43	53	62	71	83
659	11	21	33	41	52	61	73	83
660	11	25	34	41	52	62	73	83
661	13	22	33	44	52	61	73	83
662	13	25	33	44	53	61	72	83
663	12	22	31	44	52	61	71	83
664	13	21	33	44	51	61	73	83
665	12	23	34	44	53	61	71	83
666	12	23	31	43	53	62	71	83
667	13	24	31	43	53	62	72	83
668	13	23	33	44	53	62	72	83
669	12	23	32	42	52	62	72	83
670	13	23	32	44	53	62	73	83
671	13	25	34	41	53	61	73	83
672	11	25	32	43	51	62	71	83
673	12	24	33	42	53	62	71	83
674	13	22	33	42	52	61	71	83
675	12	21	31	43	53	62	72	83
676	11	23	33	44	52	61	71	83
677	11	23	32	43	52	61	72	83
678	12	21	33	42	53	61	72	83
679	13	22	33	44	51	62	72	83
680	13	25	32	42	53	62	72	83
681	11	22	33	43	52	62	71	83
682	13	22	34	43	51	62	72	83
683	11	23	32	41	51	61	72	83
684	12	25	34	41	51	62	72	83
685	11	23	32	43	51	61	71	83
686	13	25	33	42	52	62	73	83
687	11	24	32	44	51	61	73	83
688	11	25	32	41	52	62	73	83
